X;Y;id;highway
-70.993717;42.374101;9577197;residential
-70.993529;42.374216;9577197;residential
-70.993279;42.374348;9577197;residential
-70.993055;42.374424;9577197;residential
-70.992869;42.374452;9577197;residential
-70.992614;42.374488;9577197;residential
-70.992407;42.374494;9577197;residential
-70.981569;42.377519;9577202;tertiary
-70.981645;42.377664;9577202;tertiary
-70.981623;42.377958;9577202;tertiary
-70.981533;42.379154;9577202;tertiary
-70.98145;42.380176;9577202;tertiary
-70.981384;42.380991;9577202;tertiary
-70.992131;42.374123;9577205;residential
-70.99234;42.374311;9577205;residential
-70.992407;42.374494;9577205;residential
-70.99245;42.374673;9577205;residential
-70.992529;42.374894;9577205;residential
-70.992544;42.374965;9577205;residential
-70.992557;42.375022;9577205;residential
-70.99265;42.375196;9577205;residential
-70.992853;42.375329;9577205;residential
-70.992951;42.375464;9577205;residential
-70.993082;42.375557;9577205;residential
-70.993215;42.375614;9577205;residential
-70.993373;42.375699;9577205;residential
-70.993485;42.375766;9577205;residential
-70.993638;42.375878;9577205;residential
-70.994288;42.371485;9577208;residential
-70.994095;42.371606;9577208;residential
-70.993953;42.371724;9577208;residential
-70.993855;42.371943;9577208;residential
-70.993854;42.37211;9577208;residential
-70.988913;42.375341;9577232;residential
-70.989361;42.37576;9577232;residential
-70.981106;42.371325;9577241;residential
-70.981063;42.371621;9577241;residential
-70.981017;42.371959;9577241;residential
-70.980998;42.372258;9577241;residential
-70.992163;42.377043;9577267;residential
-70.990898;42.376733;9577267;residential
-70.990693;42.376682;9577267;residential
-70.990447;42.376681;9577267;residential
-70.990175;42.376684;9577267;residential
-70.989853;42.376742;9577267;residential
-70.989802;42.376764;9577267;residential
-70.989626;42.376843;9577267;residential
-70.989366;42.376994;9577267;residential
-70.989132;42.377179;9577267;residential
-70.988881;42.377389;9577267;residential
-70.988773;42.377509;9577267;residential
-70.988724;42.377563;9577267;residential
-70.988556;42.377736;9577267;residential
-70.988454;42.377964;9577267;residential
-70.988345;42.378212;9577267;residential
-70.988343;42.378375;9577267;residential
-70.988352;42.37867;9577267;residential
-70.98844;42.379355;9577267;residential
-70.991285;42.374363;9577295;secondary
-70.990016;42.374693;9577295;secondary
-70.989829;42.374738;9577295;secondary
-70.989615;42.374812;9577295;secondary
-70.989439;42.374882;9577295;secondary
-70.989307;42.374962;9577295;secondary
-70.989112;42.375155;9577295;secondary
-70.988913;42.375341;9577295;secondary
-70.98874;42.375484;9577295;secondary
-70.98837;42.375633;9577295;secondary
-70.987524;42.375917;9577295;secondary
-70.987056;42.376085;9577295;secondary
-70.987001;42.376104;9577295;secondary
-70.986606;42.376236;9577295;secondary
-70.9865478;42.3762556;9577295;secondary
-70.985799;42.376508;9577295;secondary
-70.985591;42.376583;9577295;secondary
-70.9850605;42.3767592;9577295;secondary
-70.984381;42.376985;9577295;secondary
-70.9842372;42.3770422;9577295;secondary
-70.983896;42.377178;9577295;secondary
-70.992544;42.374965;9577306;residential
-70.99167;42.375158;9577306;residential
-70.989361;42.37576;9577306;residential
-70.985147;42.368937;9577311;residential
-70.985166;42.369172;9577311;residential
-70.986883;42.374833;9577313;residential
-70.987174;42.37524;9577313;residential
-70.987248;42.375331;9577313;residential
-70.987245;42.375331;9577313;residential
-70.987524;42.375917;9577313;residential
-70.983336;42.374232;9577342;residential
-70.984639;42.375436;9577342;residential
-70.985342;42.376085;9577342;residential
-70.985799;42.376508;9577342;residential
-70.991285;42.374363;9577344;secondary
-70.990927;42.373594;9577344;secondary
-70.990893;42.37352;9577344;secondary
-70.990859;42.373482;9577344;secondary
-70.990799;42.37342;9577344;secondary
-70.990737;42.3734;9577344;secondary
-70.990533;42.373332;9577344;secondary
-70.989862;42.37327;9577344;secondary
-70.989154;42.373183;9577344;secondary
-70.988398;42.373106;9577344;secondary
-70.987758;42.37303;9577344;secondary
-70.987193;42.372963;9577344;secondary
-70.986586;42.372889;9577344;secondary
-70.98572;42.372789;9577344;secondary
-70.9851;42.372723;9577344;secondary
-70.984533;42.372654;9577344;secondary
-70.983917;42.372583;9577344;secondary
-70.983539;42.37254;9577344;secondary
-70.983044;42.372479;9577344;secondary
-70.982785;42.372448;9577344;secondary
-70.98213;42.372371;9577344;secondary
-70.981804;42.372344;9577344;secondary
-70.981324;42.372293;9577344;secondary
-70.980998;42.372258;9577344;secondary
-70.986165;42.369715;9577352;residential
-70.985756;42.369756;9577352;residential
-70.985245;42.369772;9577352;residential
-70.989862;42.37327;9577357;tertiary
-70.989721;42.373675;9577357;tertiary
-70.987979;42.374845;9577357;tertiary
-70.987877;42.374889;9577357;tertiary
-70.987828;42.374891;9577357;tertiary
-70.987737;42.37489;9577357;tertiary
-70.987633;42.374888;9577357;tertiary
-70.98251;42.380275;9577358;residential
-70.98145;42.380176;9577358;residential
-70.991619;42.370602;9577361;tertiary
-70.991288;42.37112;9577361;tertiary
-70.991156;42.371316;9577361;tertiary
-70.990979;42.371578;9577361;tertiary
-70.990485;42.372309;9577361;tertiary
-70.989862;42.37327;9577361;tertiary
-70.98844;42.379355;9577366;residential
-70.988611;42.380611;9577366;residential
-70.988827;42.382198;9577366;residential
-70.987041;42.373602;9577369;residential
-70.985845;42.373467;9577369;residential
-70.987633;42.374888;9577370;tertiary
-70.986883;42.374833;9577370;tertiary
-70.987198;42.368701;9577384;residential
-70.987197;42.368921;9577384;residential
-70.985342;42.376085;9577389;residential
-70.984795;42.37629;9577389;residential
-70.993854;42.37211;9577393;residential
-70.993865;42.372263;9577393;residential
-70.993878;42.37249;9577393;residential
-70.993873;42.37269;9577393;residential
-70.993822;42.372853;9577393;residential
-70.993738;42.372952;9577393;residential
-70.986591;42.374518;9577415;residential
-70.986314;42.37465;9577415;residential
-70.986274;42.374705;9577415;residential
-70.986265;42.37479;9577415;residential
-70.993117;42.371082;9577417;tertiary
-70.993364;42.371143;9577417;tertiary
-70.993764;42.37125;9577417;tertiary
-70.993872;42.371282;9577417;tertiary
-70.994208;42.37138;9577417;tertiary
-70.994288;42.371485;9577417;tertiary
-70.99449;42.371472;9577417;tertiary
-70.994706;42.371489;9577417;tertiary
-70.9947246;42.3715002;9577417;tertiary
-70.994845;42.3715;9577417;tertiary
-70.995208;42.371588;9577417;tertiary
-70.995526;42.371735;9577417;tertiary
-70.99556;42.371763;9577417;tertiary
-70.995792;42.371949;9577417;tertiary
-70.995831;42.372002;9577417;tertiary
-70.995967;42.372184;9577417;tertiary
-70.996012;42.37229;9577417;tertiary
-70.99605;42.37238;9577417;tertiary
-70.996056;42.372617;9577417;tertiary
-70.995959;42.372867;9577417;tertiary
-70.995854;42.373087;9577417;tertiary
-70.99577;42.373294;9577417;tertiary
-70.99575;42.373463;9577417;tertiary
-70.995755;42.37359;9577417;tertiary
-70.99576;42.373701;9577417;tertiary
-70.995795;42.373944;9577417;tertiary
-70.995805;42.374193;9577417;tertiary
-70.995768;42.374432;9577417;tertiary
-70.995677;42.374765;9577417;tertiary
-70.995592;42.375053;9577417;tertiary
-70.995516;42.375208;9577417;tertiary
-70.995355;42.375404;9577417;tertiary
-70.995183;42.375502;9577417;tertiary
-70.995017;42.375532;9577417;tertiary
-70.994957;42.375542;9577417;tertiary
-70.994693;42.375576;9577417;tertiary
-70.994224;42.375652;9577417;tertiary
-70.993873;42.375772;9577417;tertiary
-70.993638;42.375878;9577417;tertiary
-70.99336;42.375997;9577417;tertiary
-70.993057;42.376119;9577417;tertiary
-70.992842;42.376181;9577417;tertiary
-70.992204;42.376284;9577417;tertiary
-70.989238;42.369322;9577463;residential
-70.989092;42.369257;9577463;residential
-70.988949;42.369194;9577463;residential
-70.988575;42.369085;9577463;residential
-70.98824;42.368994;9577463;residential
-70.982344;42.381605;9577466;tertiary
-70.982135;42.381517;9577466;tertiary
-70.981417;42.381013;9577466;tertiary
-70.981384;42.380991;9577466;tertiary
-70.990514;42.382335;9577472;secondary
-70.989871;42.382289;9577472;secondary
-70.989639;42.382272;9577472;secondary
-70.989072;42.38222;9577472;secondary
-70.988827;42.382198;9577472;secondary
-70.987944;42.382117;9577472;secondary
-70.987907;42.382114;9577472;secondary
-70.987268;42.382056;9577472;secondary
-70.986251;42.381963;9577472;secondary
-70.986019;42.381944;9577472;secondary
-70.985155;42.381867;9577472;secondary
-70.984024;42.381767;9577472;secondary
-70.983811;42.38175;9577472;secondary
-70.983668;42.381737;9577472;secondary
-70.983217;42.381692;9577472;secondary
-70.982344;42.381605;9577472;secondary
-70.98787;42.37371;9577473;residential
-70.987606;42.373665;9577473;residential
-70.987041;42.373602;9577473;residential
-70.989072;42.38222;9577645;residential
-70.988953;42.382932;9577645;residential
-70.988967;42.383907;9577645;residential
-70.986165;42.369715;9577648;residential
-70.986162;42.370114;9577648;residential
-70.986148;42.370551;9577648;residential
-70.986128;42.370947;9577648;residential
-70.986104;42.371361;9577648;residential
-70.986101;42.371707;9577648;residential
-70.986094;42.372044;9577648;residential
-70.986063;42.37225;9577648;residential
-70.985938;42.372475;9577648;residential
-70.98572;42.372789;9577648;residential
-70.986265;42.37479;9577655;residential
-70.986646;42.375265;9577655;residential
-70.98674;42.3754;9577655;residential
-70.98684;42.375618;9577655;residential
-70.986919;42.37581;9577655;residential
-70.987001;42.376104;9577655;residential
-70.98586;42.374941;9577665;tertiary
-70.984639;42.375436;9577665;tertiary
-70.983544;42.375881;9577665;tertiary
-71.0548229;42.3648311;9744319;footway
-71.0542542;42.3653054;9744319;footway
-71.0530043;42.3654351;9744322;pedestrian
-71.0536752;42.3658422;9744322;pedestrian
-71.0535877;42.365922;9744322;pedestrian
-71.0538195;42.3660608;9744322;pedestrian
-71.0539052;42.3659826;9744322;pedestrian
-71.054105;42.366123;9744322;pedestrian
-71.0542647;42.3662179;9744322;pedestrian
-71.054319;42.3661599;9744322;pedestrian
-71.054628;42.3662998;9744322;pedestrian
-71.0546087;42.3663279;9744322;pedestrian
-71.0546702;42.3663542;9744322;pedestrian
-71.0547239;42.3664131;9744322;pedestrian
-71.0567143;42.3647462;9744323;service
-71.0562833;42.3647233;9744323;service
-71.0562856;42.3648281;9744323;service
-71.0562882;42.3649444;9744323;service
-71.0562856;42.3648281;9744324;footway
-71.056059;42.364807;9744324;footway
-71.056441;42.363383;9744328;footway
-71.0562045;42.3637121;9744328;footway
-71.0926329;42.3572749;10067899;trunk
-71.0937109;42.3569099;10067899;trunk
-71.0938395;42.3568692;10067899;trunk
-71.0939515;42.3568393;10067899;trunk
-71.0940837;42.3568118;10067899;trunk
-71.0943446;42.3567652;10067899;trunk
-71.0944779;42.3567468;10067899;trunk
-71.0946135;42.3567268;10067899;trunk
-71.0947622;42.3566977;10067899;trunk
-71.10227;42.3610968;10069662;footway
-71.1020501;42.361291;10069662;footway
-71.1017201;42.3616002;10069662;footway
-71.1013473;42.361945;10069662;footway
-71.101173;42.3621016;10069662;footway
-71.1020501;42.361291;10069663;footway
-71.1019776;42.3613128;10069663;footway
-71.1019105;42.361321;10069663;footway
-71.1018543;42.3613227;10069663;footway
-71.1017952;42.3613128;10069663;footway
-71.1016424;42.3612514;10069664;footway
-71.1014357;42.3614352;10069664;footway
-71.1012212;42.3616294;10069664;footway
-71.1010763;42.3617642;10069664;footway
-71.1008939;42.3619346;10069664;footway
-71.104203;42.365362;10070690;service
-71.10432;42.3652073;10070690;service
-71.1044835;42.3650604;10070690;service
-71.1045375;42.3650317;10070690;service
-71.1045754;42.3650092;10070690;service
-71.1172068;42.3745634;10071214;footway
-71.1173571;42.3745923;10071214;footway
-71.1178162;42.3746712;10071214;footway
-71.1180358;42.3747051;10071214;footway
-71.1180898;42.3747111;10071214;footway
-71.1182638;42.3746605;10071214;footway
-71.1183269;42.3746489;10071214;footway
-71.1183908;42.374634;10071214;footway
-71.1184949;42.3745987;10071214;footway
-71.1185851;42.3746116;10071214;footway
-71.1186892;42.3746013;10071214;footway
-71.1188931;42.3745817;10071214;footway
-71.1168635;42.3753559;10071216;footway
-71.1169669;42.3752976;10071216;footway
-71.1170866;42.3749058;10071216;footway
-71.1171629;42.3746703;10071216;footway
-71.1172068;42.3745634;10071216;footway
-71.1172612;42.3743805;10071216;footway
-71.1173012;42.3742463;10071216;footway
-71.1173455;42.3741123;10071216;footway
-71.1174814;42.373701;10071216;footway
-71.1199949;42.3755374;10071218;secondary
-71.1198152;42.3754304;10071218;secondary
-71.1193155;42.3752092;10071218;secondary
-71.1191353;42.3751199;10071218;secondary
-71.1001993;42.362389;10072614;residential
-71.0996629;42.3620639;10072614;residential
-71.0984709;42.3613352;10072614;residential
-71.114462;42.374834;10075457;secondary
-71.113601;42.374347;10075457;secondary
-71.120426;42.3766873;10566042;footway
-71.1203911;42.3776386;10566042;footway
-71.1203537;42.3777883;10566042;footway
-71.1198589;42.3764846;10566043;footway
-71.1201525;42.3765008;10566043;footway
-71.1198262;42.3756269;10566044;footway
-71.1198675;42.3756349;10566044;footway
-71.1208202;42.3760534;10566044;footway
-71.1212796;42.3762551;10566044;footway
-71.1215252;42.3763629;10566044;footway
-71.1217301;42.3764529;10566044;footway
-71.1218931;42.3765353;10566044;footway
-71.1220047;42.3766368;10566044;footway
-71.1221678;42.376808;10566044;footway
-71.1223566;42.3770235;10566044;footway
-71.1224012;42.3771085;10566044;footway
-71.122398;42.3771885;10566044;footway
-71.1223799;42.3772355;10566044;footway
-71.1223503;42.377271;10566044;footway
-71.1222365;42.3773406;10566044;footway
-71.1221328;42.3773719;10566044;footway
-71.1218588;42.3774547;10566044;footway
-71.1209747;42.377721;10566044;footway
-71.1208241;42.3777584;10566044;footway
-71.120748;42.3777628;10566044;footway
-71.1206686;42.3777559;10566044;footway
-71.1205827;42.3777406;10566044;footway
-71.1205053;42.3777111;10566044;footway
-71.120434;42.3776703;10566044;footway
-71.1203911;42.3776386;10566044;footway
-71.1203138;42.3775752;10566044;footway
-71.1202713;42.3775072;10566044;footway
-71.1198589;42.3764846;10566044;footway
-71.1195671;42.3757364;10566044;footway
-71.1219897;42.377538;10566045;footway
-71.1218588;42.3774547;10566045;footway
-71.1216344;42.3773322;10566045;footway
-71.1207087;42.376827;10566045;footway
-71.120426;42.3766873;10566045;footway
-71.1202373;42.376517;10566045;footway
-71.1209291;42.3759514;10566046;footway
-71.1208202;42.3760534;10566046;footway
-71.1207022;42.3762071;10566046;footway
-71.1071948;42.3648758;13583073;residential
-71.106679;42.364557;13583073;residential
-71.1071948;42.3648758;13583074;residential
-71.1072174;42.3650598;13583074;residential
-71.0996629;42.3620639;13588133;residential
-71.099051;42.362651;13588133;residential
-71.0992599;42.3609839;13588136;residential
-71.1002356;42.3615522;13588136;residential
-71.1007865;42.3618718;13588136;residential
-71.0950735;42.3572124;13591668;residential
-71.0952323;42.3574741;13591668;residential
-71.1030281;42.3373464;15090303;secondary
-71.1028102;42.3376572;15090303;secondary
-71.102661;42.3378701;15090303;secondary
-71.1025973;42.337961;15090303;secondary
-71.1020443;42.3387496;15090303;secondary
-71.1019139;42.3389357;15090303;secondary
-71.1016632;42.3392932;15090303;secondary
-71.1010569;42.3401642;15090303;secondary
-71.0685105;42.354506;17772918;footway
-71.0687672;42.3544331;17772918;footway
-71.0689205;42.3543956;17772918;footway
-71.0692231;42.354312;17772918;footway
-71.0696875;42.3541835;17772918;footway
-71.0231553;42.376658;24845132;
-71.0208146;42.3748979;24845132;
-71.0207606;42.3748573;24845132;
-71.0202688;42.3744886;24845132;
-71.020177;42.3744198;24845132;
-71.0199967;42.3742866;24845132;
-71.0187264;42.3733355;24845132;
-71.0184837;42.3731562;24845132;
-71.0183917;42.3730882;24845132;
-71.0181523;42.3729015;24845132;
-71.0178296;42.3726498;24845132;
-71.0169326;42.3719975;24845132;
-71.016824;42.3719173;24845132;
-71.0164691;42.3716551;24845132;
-71.0161405;42.3714076;24845132;
-71.0154619;42.3708984;24845132;
-71.0147377;42.3703633;24845132;
-71.0146323;42.3702854;24845132;
-71.0132762;42.3692708;24845132;
-71.0128814;42.3689791;24845132;
-71.0127766;42.3689032;24845132;
-71.0124351;42.3686557;24845132;
-71.0121678;42.3684533;24845132;
-71.0120917;42.3683957;24845132;
-71.0117227;42.368123;24845132;
-71.0115682;42.3679835;24845132;
-71.0114823;42.3678821;24845132;
-71.0114137;42.3677552;24845132;
-71.0113708;42.3675904;24845132;
-71.0113622;42.3674572;24845132;
-71.0113965;42.3673177;24845132;
-71.011448;42.3671845;24845132;
-71.0115596;42.3669562;24845132;
-71.0117227;42.3666074;24845132;
-71.0118105;42.3664294;24845132;
-71.0120231;42.3659986;24845132;
-71.0120684;42.3659063;24845132;
-71.0121637;42.3657121;24845132;
-71.0122945;42.3654457;24845132;
-71.0123406;42.3653518;24845132;
-71.0130788;42.3638234;24845132;
-71.0131379;42.3637018;24845132;
-71.0131934;42.3635877;24845132;
-71.0132762;42.3634175;24845132;
-71.0133601;42.3632483;24845132;
-71.0134242;42.3631189;24845132;
-71.0134994;42.3629672;24845132;
-71.0139628;42.3620033;24845132;
-71.0139879;42.3619511;24845132;
-71.0141289;42.3616577;24845132;
-71.0142503;42.3614051;24845132;
-71.014289;42.3613247;24845132;
-71.0149241;42.3600118;24845132;
-71.0151816;42.3594854;24845132;
-71.0153361;42.3591746;24845132;
-71.0153876;42.3590541;24845132;
-71.0155164;42.3587941;24845132;
-71.0156795;42.3584643;24845132;
-71.0158357;42.3581362;24845132;
-71.0160056;42.3577793;24845132;
-71.0167695;42.3561873;24845132;
-71.0169605;42.3558598;24845132;
-71.0171;42.3555902;24845132;
-71.0171751;42.3554396;24845132;
-71.0172395;42.3552731;24845132;
-71.0172073;42.3550749;24845132;
-71.017133;42.3549394;24845132;
-71.016982;42.3547895;24845132;
-71.016746;42.354623;24845132;
-71.0143469;42.3533578;24845132;
-71.0114639;42.351736;24845132;
-71.0167394;42.3582704;24845145;
-71.0165773;42.3586151;24845145;
-71.0164262;42.3589209;24845145;
-71.0157567;42.3603289;24845145;
-71.0151473;42.361591;24845145;
-71.0150999;42.3616888;24845145;
-71.0149936;42.3619079;24845145;
-71.0148767;42.3621488;24845145;
-71.0148211;42.3622633;24845145;
-71.014289;42.3633668;24845145;
-71.0142495;42.3634476;24845145;
-71.0142223;42.3635033;24845145;
-71.0141002;42.3637536;24845145;
-71.0140038;42.3639502;24845145;
-71.013927;42.3641068;24845145;
-71.0138856;42.3641912;24845145;
-71.0137139;42.36454;24845145;
-71.0135766;42.3647874;24845145;
-71.0133964;42.3650664;24845145;
-71.0131989;42.3653518;24845145;
-71.0130187;42.3656371;24845145;
-71.0129635;42.3657403;24845145;
-71.0128742;42.3659072;24845145;
-71.0128728;42.3659098;24845145;
-71.0128017;42.3660712;24845145;
-71.0127526;42.3661825;24845145;
-71.0127097;42.366284;24845145;
-71.0125638;42.3667025;24845145;
-71.012426;42.3671044;24845145;
-71.0124007;42.3671782;24845145;
-71.0123664;42.3673113;24845145;
-71.0123707;42.3673777;24845145;
-71.012375;42.3674445;24845145;
-71.0124179;42.3675713;24845145;
-71.0125123;42.3677299;24845145;
-71.0125895;42.3678187;24845145;
-71.0127011;42.3679201;24845145;
-71.0127947;42.36799;24845145;
-71.0133708;42.3684205;24845145;
-71.0147696;42.3694611;24845145;
-71.0149499;42.3695816;24845145;
-71.0151301;42.3696894;24845145;
-71.0153361;42.3698415;24845145;
-71.0160955;42.3704025;24845145;
-71.0166236;42.3707991;24845145;
-71.0167079;42.3708458;24845145;
-71.0168296;42.3709132;24845145;
-71.0171876;42.3710864;24845145;
-71.0177692;42.3713677;24845145;
-71.0180226;42.3714903;24845145;
-71.0190097;42.3719658;24845145;
-71.0191061;42.3720105;24845145;
-71.0193788;42.372137;24845145;
-71.0195418;42.3721878;24845145;
-71.0196706;42.3722131;24845145;
-71.0198646;42.372237;24845145;
-71.0200363;42.3722434;24845145;
-71.0202422;42.3722244;24845145;
-71.0209134;42.3721419;24845145;
-71.0211655;42.3720666;24845145;
-71.0213318;42.3719873;24845145;
-71.0214874;42.3718843;24845145;
-71.0216591;42.3717456;24845145;
-71.0220131;42.3714404;24845145;
-71.0221043;42.3713572;24845145;
-71.0222009;42.3713096;24845145;
-71.0223457;42.3712621;24845145;
-71.0224637;42.3712303;24845145;
-71.022571;42.3712185;24845145;
-71.0227212;42.3712303;24845145;
-71.0228714;42.3712541;24845145;
-71.0229734;42.3712977;24845145;
-71.0239819;42.3717852;24845145;
-71.024352;42.3720071;24845145;
-71.0247704;42.3722806;24845145;
-71.0249689;42.3724074;24845145;
-71.0250762;42.3724986;24845145;
-71.0253766;42.3728116;24845145;
-71.0255268;42.3729424;24845145;
-71.0266742;42.3736842;24845145;
-71.0268401;42.3737612;24845145;
-71.0269966;42.3738033;24845145;
-71.0271767;42.3738313;24845145;
-71.0273711;42.3738418;24845145;
-71.0962381;42.3731359;24847780;residential
-71.0967666;42.3722542;24847780;residential
-71.0113793;42.3583311;24860945;
-71.0110154;42.3583106;24860945;
-71.0108266;42.358317;24860945;
-71.0106378;42.3583423;24860945;
-71.010509;42.358374;24860945;
-71.0103717;42.3584184;24860945;
-71.0102344;42.3584692;24860945;
-71.0100456;42.3585707;24860945;
-71.0081058;42.3597884;24860945;
-71.007771;42.3600167;24860945;
-71.0074706;42.3602387;24860945;
-71.0073333;42.3603528;24860945;
-71.0072517;42.3604468;24860945;
-71.0177692;42.3713677;24860962;
-71.0175338;42.3713175;24860962;
-71.0173514;42.3713136;24860962;
-71.0171691;42.3713334;24860962;
-71.0169598;42.371377;24860962;
-71.0168043;42.3714047;24860962;
-71.0164691;42.3716551;24860962;
-71.0161632;42.3718744;24860962;
-71.0159936;42.3719961;24860962;
-71.0158477;42.3720849;24860962;
-71.0157104;42.3721166;24860962;
-71.0151162;42.3722068;24860962;
-71.0202422;42.3722244;24860964;
-71.0198646;42.3722878;24860964;
-71.0196414;42.3723385;24860964;
-71.0194698;42.3723956;24860964;
-71.0193239;42.3724717;24860964;
-71.0192392;42.3725379;24860964;
-71.0191779;42.3725858;24860964;
-71.0189891;42.372776;24860964;
-71.0189384;42.3728434;24860964;
-71.0189033;42.3728902;24860964;
-71.0188175;42.3730614;24860964;
-71.0187745;42.3731945;24860964;
-71.0187264;42.3733355;24860964;
-71.0186115;42.3734925;24860964;
-71.0185311;42.3735675;24860964;
-71.0184484;42.3736447;24860964;
-71.0181737;42.3738476;24860964;
-71.0180278;42.3739174;24860964;
-71.0178819;42.3739554;24860964;
-71.0177274;42.3739681;24860964;
-71.0175729;42.3739491;24860964;
-71.0174442;42.373911;24860964;
-71.0171727;42.3737415;24860964;
-71.0125638;42.3667025;24861005;
-71.0125604;42.3668406;24861005;
-71.0126205;42.3669421;24861005;
-71.0127406;42.3670055;24861005;
-71.0128436;42.3670372;24861005;
-71.0130153;42.3670372;24861005;
-71.0130869;42.3670277;24861005;
-71.0151758;42.3667507;24861005;
-71.0195397;42.3604516;24861047;
-71.0198973;42.3603579;24861047;
-71.0200296;42.3601941;24861047;
-71.0201426;42.3600435;24861047;
-71.0202449;42.3599108;24861047;
-71.0203882;42.359725;24861047;
-71.0204682;42.3596625;24861047;
-71.0205326;42.3596269;24861047;
-71.0206345;42.3595991;24861047;
-71.0207364;42.3595833;24861047;
-71.0208598;42.3595833;24861047;
-71.020943;42.3595958;24861047;
-71.0166803;42.3688952;24861098;
-71.015779;42.3699098;24861098;
-71.0157104;42.3699669;24861098;
-71.0156331;42.3699859;24861098;
-71.0155731;42.3699859;24861098;
-71.0154326;42.3699003;24861098;
-71.0153361;42.3698415;24861098;
-71.0132762;42.3692708;24861339;
-71.0131355;42.3691996;24861339;
-71.0129981;42.3691679;24861339;
-71.0128951;42.3691679;24861339;
-71.012775;42.3691743;24861339;
-71.0120969;42.3693074;24861339;
-71.0118738;42.3693264;24861339;
-71.0116626;42.3693279;24861339;
-71.0114618;42.3693138;24861339;
-71.0112815;42.3692757;24861339;
-71.0111614;42.3692313;24861339;
-71.0109898;42.3691274;24861339;
-71.006525;42.3619494;24861377;
-71.0066381;42.3618115;24861377;
-71.0067754;42.3617101;24861377;
-71.0069642;42.3616086;24861377;
-71.0071788;42.3615261;24861377;
-71.0073848;42.3614754;24861377;
-71.0076166;42.36145;24861377;
-71.0077796;42.36145;24861377;
-71.0079427;42.3614691;24861377;
-71.0082637;42.3615466;24861377;
-71.0095135;42.3563448;24861419;
-71.009934;42.3563127;24861419;
-71.0102172;42.3563127;24861419;
-71.0106292;42.3563571;24861419;
-71.0109897;42.3564205;24861419;
-71.0113073;42.3565157;24861419;
-71.011539;42.3565981;24861419;
-71.0117965;42.356725;24861419;
-71.012674;42.357276;24861419;
-71.0132814;42.3576573;24861419;
-71.0134702;42.3577588;24861419;
-71.0136247;42.3577969;24861419;
-71.0137964;42.3578223;24861419;
-71.014377;42.3579135;24861419;
-71.0153928;42.3580633;24861419;
-71.0158357;42.3581362;24861419;
-71.0162769;42.3582028;24861419;
-71.0167394;42.3582704;24861419;
-71.0171438;42.3583296;24861419;
-71.0180879;42.3584755;24861419;
-71.0183282;42.3585199;24861419;
-71.0185857;42.3585833;24861419;
-71.0188432;42.3586721;24861419;
-71.0191007;42.35878;24861419;
-71.0201993;42.3592683;24861419;
-71.0203171;42.3593202;24861419;
-71.020943;42.3595958;24861419;
-71.0210491;42.3596425;24861419;
-71.0214954;42.3598391;24861419;
-71.0215585;42.3598671;24861419;
-71.0222409;42.3601696;24861419;
-71.0223108;42.3602006;24861419;
-71.0227914;42.3604099;24861419;
-71.0228373;42.3604381;24861419;
-71.022929;42.3605091;24861419;
-71.0229853;42.3605674;24861419;
-71.0231071;42.3607218;24861419;
-71.0231896;42.3608465;24861419;
-71.0232142;42.3609133;24861419;
-71.0232197;42.3609734;24861419;
-71.0232126;42.3610326;24861419;
-71.0115596;42.3669562;24861557;
-71.0116163;42.3668786;24861557;
-71.0116763;42.3668343;24861557;
-71.0122548;42.3665313;24861557;
-71.0126462;42.3663269;24861557;
-71.0127097;42.366284;24861557;
-71.0198324;42.3568497;24861807;service
-71.0197213;42.3569562;24861807;service
-71.0196538;42.3570323;24861807;service
-71.0195811;42.3571229;24861807;service
-71.0192172;42.3575704;24861807;service
-71.0191661;42.3576326;24861807;service
-71.0190997;42.357705;24861807;service
-71.0185945;42.3581933;24861807;service
-71.024967;42.377282;24861844;service
-71.024399;42.376904;24861844;service
-71.0030886;42.3650581;24866282;service
-71.0032345;42.3650518;24866282;service
-71.0034319;42.3650835;24866282;service
-71.0038783;42.365223;24866282;service
-71.0048194;42.3654762;24866282;service
-71.0230867;42.356502;24866374;
-71.0199151;42.3548089;24866374;
-71.0149432;42.3521547;24866374;
-71.0083417;42.3486304;24866374;
-71.0029157;42.377601;24866413;
-71.0030881;42.3773111;24866413;
-71.0084847;42.3660785;24866413;
-71.0091108;42.3647823;24866413;
-71.012168;42.358411;24866413;
-71.012674;42.357276;24866413;
-71.012982;42.3566181;24866413;
-71.0130231;42.3564069;24866413;
-71.0129992;42.3562375;24866413;
-71.0130507;42.3560599;24866413;
-71.0131194;42.355895;24866413;
-71.0132859;42.3555565;24866413;
-71.0138079;42.354475;24866413;
-71.0143469;42.3533578;24866413;
-71.0143897;42.3532691;24866413;
-71.0149432;42.3521547;24866413;
-71.0780944;42.3629005;24883925;cycleway
-71.0780741;42.3629303;24883925;cycleway
-71.0763488;42.3647253;24883925;cycleway
-71.0759694;42.3651201;24883925;cycleway
-71.0741503;42.3670127;24883925;cycleway
-71.0740387;42.3671484;24883925;cycleway
-71.0739856;42.3672389;24883925;cycleway
-71.0739621;42.3673336;24883925;cycleway
-71.0739551;42.3673989;24883925;cycleway
-71.0739577;42.3674792;24883925;cycleway
-71.0739738;42.3675406;24883925;cycleway
-71.0740007;42.3675892;24883925;cycleway
-71.0740355;42.3676288;24883925;cycleway
-71.0740851;42.3676744;24883925;cycleway
